text,label
başlığı yıkadıktan sonra güzelce kurulayın. zamanla oksidasyon olmasın.,Positive
ben de yorumlara güvenerek aldım. bir parfüm delisi olarak çok beğendiğimi söylemem gerek. kesinlikle pişman olmayacağınız bir ürün. tüm bayanlara tavsiye ederim.,Positive
En güzeli kafir baba bknz ben hiç gitmek zorunda kalmıyorum ,Negative
gayet küçük ve anahtarlığa takılabiliyor. sağlam bir yapısı var. ancak tek kötü yanı usb 2.0 olduğu için veriyi saniyede 3 ile 10 mb arası gönderebiliyor. ,Positive
i̇lgili ve hızlı satıcı teşekkürler,Positive
koku biraz iyi ama biraz. kalıcılık sıfır.,Negative
 HAYIR... SÜSLÜ FRAGMANLARLA KANDIRAMAZSINIZ İNSANLARI ORDAN BURDAN TOPLANMIŞ 3-5 ADAMLA ÇEKİLİP BİZİM BİR DİZİMİZ KADAR BÜTÇELİ FİLMLERLE KESENİZİ DOLDURAMAZSINIZ... FİLMİ BEĞENENLERE SESLENİYORUM ELMA NIN TADINI BİLMEYEN ELİNDEN SOĞANI BIRAKMAZMIŞ... BU FİLM BIRAKIN SİNEMADA GÖSTERİLMEYİ EN BASİT BİR YEREL TV DE BİLE GÖSTERİME DEĞMEYECEK KADAR REZİL BİR YAPIMDIR ,Negative
+koşu bandı motoru sessiz çalışıyor.,Positive
"kedim hiç sevmedi ,  gelen çim değil buğday tohumu.gereksiz bir masraf yapmış oldum.tavsiye etmiyorum.",Negative
kullanışlı bir malzeme sorunsuz kullanabilirsiniz,Positive
 bundan sonra film fragmanına oyuncularına bakıp yorum yazmama kararı aldım tam bir hayal kırıklığıydı. tam türk sineması bi yerlere geliyo derken bu film tüm umutlarımı yıktı herşey saçmalık içinde gelişiyo saçmalıkla bitiyo doğru düzğün sonu bile yok...werdiğim paraya ve zamana yazık oldu.çok methetmiştim 6-7 arkadaş gittik hepsininde yüzünde anlamsızlık wardı yani ben değil kimse bişey anlamadı filmden hatta yarısında bile filmi terkeden ler oldu (5-6 kişi) ,Negative
 verhu hal vershu Heath Ledger vershu ,Negative
attlas dekupaj testere işini layıkıyla yapan bir ahşa kesme aleti. ustaların dışında ev hobisi sevenlerinde rahatlıkla kullanabileceği bir makine. ürünün 400w gücünde olması istenilen verimliliği sağlamaya yeterli oluyor. i̇htiyacı olanlar rahatlıkla alabilirler.,Positive
büyük bir hevesle aldığım bu makinadan hiç memnun değilim. çalışır durumda olan teknolojisi ni yenilemek için sorunu yokken değiştirdiğimiz eski bulaşık makinesi ni mumla arar olduk. samsung tam bir fiyasko oldu bizim için. deterjan konulan hazne lokasyonu yanlış. bulaşıklara takılıp kapak açılamıyor program bitip makinayı açtığınızda karşınıza ıslak bir ortam çıkıyor. teknik inceleme için gelen servis bunun normal olduğunu söyledi ve bu nedenle iade yada değişim yapılmamaktadır. tavsiye etmiyorum.,Negative
cihaz kapalı kutusunda ve sorunsuz olarak geldi. orjinal samsung türkiye garantili. gönül rahatlığı ile alabilirsiniz. teşekkürler..,Positive
" Yeri geldiğinde filmi için bir hayvanı öldürebilecek kadar insanlıktan uzak,hastalıklı bir beynin yansıması olan faşist Lars Von Trier'den ancak kendisinin çekebileceği ve muhtemelen kendini tatmin etmek için ortaya çıkardığı hastalıklı bir filmimsi.İzleyiciye göstermek için olur olmaz sergilenen erkek ve kadın cinsel organları,erotizmle alakası olmayan alenen porno bölümleriyle her izlediğinden sanatsal çıkarımlar yapan zavallılara bir başucu hikayesi.Gayet de başarılı olmuş ki bu site de dahil pornodan bile sanatsal yönler bulabilen kuş beyinli elitistler ağızları kulaklarında izleyip müthiş film çözümlemelerine devam ediyorlar.Tam bir aptal ayracı. ",Negative
"i̇ki yıldır kullanıyorum, herhangi bir sorunla karşılaşmadım. kasma donma gibi sorun yok. pil internet açık olursa ve çok görüntülü görüşme ve video için kullanılırsa bir gün rahat yetiyor hala. yalnız benim oyun oynamak gibi bir ilgi alanım yok bilinmesi açısından",Positive
çok sesli calisiyor kesmedede sıkıntı var,Negative
 Zalimin sonu ne halka huzur verir ne kendi rahat eder zulmünü artırırken birden yıkılıp gider tıpkı köpek gibiler ,Negative
ürün mükemmel çok hoşuma gi̇tti̇ renk ve kalet i̇deal,Positive
"tabletin kullanımı çok iyi yalnız, benim almadan evvel araştıramadığım, aldıktan sonra başıma gelen bir durumla karşılaştım. keşke baştan bilseydim. apple ürünleri ne yazıkki java ve flash desteği sunmuyor. bu nedenle internetteki birçok uygulama dosyasını açamama ihtimaliniz var. bu kusuru görmezlikten gelirseniz, bir tabletten beklentilerinizi karşılayabilecek düzeyde. ancak java desteğinin olmaması büyük bir dezavantaj, tableti almayı düşünen insanlar için bir kez daha düşünün derim. ",Negative
montajı için marangoz çağırmak zorunda kaldım ve o bile zor yaptı. ,Negative
 genelde beyazperde de yorumlara bir göz gezdirdikten sonra filme giderim. ama okuldan çikmis arkadaslarimla eve dönerken bir filme gidelim dedik. gitmek istedigimiz asil filmin ilk seansi 2 saat sonra oldugu için bu filme girelim dedik ki diyen arkadasi filmden sonra bogmak istedim. ben enayi yerine konmus gibi hissettim. neden mi? sinemaya kaç tl verdigimi söylememin geregi yok ama bir 17milyon dolar harcanan bir filmde gitmek var birde böyle 17bin tl. he 17bin tlye adam amatör bir film çeker konusu olur ne biliyim kendi hayatini bile anlatsa bisey olur. ama vaadedilen sey güldürmekse bu olamamis arkadas. filme 3 kurus para harcayip buna absürd komedi demisler bu hiç olmamis. fotograf makinasiyla çekilen bir dizimiz varya inanin bir bölümüne bu filmden daha fazla emek harcaniyordur. daha buraya isyanimi binlerce kelime üzerinde yazabilirim ama gittikçe kötülesirim yorum yayinlanmaz diye korkuyorum. Eger bir filme gidecekseniz ve gittiginiz mekandaki tek film buysa bence o gün filme gitmeyin. internetten komik videolar filan izleyin. paraniz ve iyi niyetiniz cebinizde kalsin. ,Negative
ben aracımı haftada yada en geç 2 haftada 1 defa yıkıyorum...yıkadıktan sonra lastik parlatıcıyı uyguladığımda en az 3-4 gün parlaklık alıyorum...eğer tozlu topraklı yerlere girmemişsem bazen 1 haftayı geçebiliyor kalıcılık...fiyatı da cüzi...kesinlikle tavsiye ederim...,Positive
birkaç kullanımdan sonra ucu kalınlasiyor ve şekli bozuluyor.  ucunu açma şansı yok. sonraki kullanımlar da artık düzgün çizgiler çekilmiyor.,Negative
taksitli altın alacaksanız kesinlikle hepsiburadadan altınınızı alın derim çünkü taksitli altın alışverişlerinde hepsiburadanın fiyatı piyasadan çok daha ucuz tesimat süresi de haftasonu hariç 3-4 günü geçmiyor,Positive
Arkadaşlar 1 önceki yorumumu güncelliyorum. Ürünü 1 aydır kullanıyorum. Çok sesli çalışıyor ve bu durum rahatsız edici bir hal almaya başladı. Özellikle gece yatarken dondurucunun kurulu olduğu yerin kapısı açıksa sessizliğinde etkisiyle bazen uykudan bile uyandırabiliyor. Teknik servis geldi baktı herhangi bir sıkıntı yok dedi. Ürün iç hacim olarak geniş olsa da almanızı tavsiye etmiyorum.,Negative
arkadaşlar ürün gayet güzel yalnız tek bir nokta var dikkat edilmesi gereken ürünün çelik telli olmasıyla alakalı. çelik tel sağlam bir plastiğin içinde şu ana kadar 5 defa kullandım dayanıklı gibi görünüyor.,Positive
kotuotele bes yildiz diye bebegimle gittim fakat perisan olduk kesinlikle bir kac yildiz fazla diyorlar :) yemeklerde surekli tavuk ve hindi var kirmizi et yok denecek kadar az corbalar hazir corba bebek icin uygun degil personellerden bagzilari cok lagbali ben sikayet edince otel yetkilisi gormedim bir fikrim yok siz proglemli olabilirsiniz gibi yanitlar aldim ruslar var genelde ve yemekhanede ac kurtlar gibi her seye saldiriyorlar turkler ve cocuklari ikinci planda ayrim yapiliyor odalar temiz sayilabilir sorun yok deniz guzel yemekler bence vasat sayilir benim bebegim pek doymadi bebekle gidenlere tavsiye etmiyorum icecek tam bir proglem cunku barda bir kisi var ve surekli alkollu ve alkolsuz icen ruslar sayesinde icecek almak icin yarim saat kuyruk beklemek zorundasiniz su proglem cunku sise su sadece aksam yemeklerinde veriliyor diger saatler damacanadan aliniyor cam bardakta cay kahfe icmek tam bir lux cunku her yer plastik bardak ve karton bardaklarla dolu :) ben gittigime pisman oldum,Negative
 Bugün 3 filmide tekrar izledim ve çok eğlenceli bir film olduğu kesin.Yalnız dkkatimi çeken bir şey sormak istiyorum. İkinci filmde Marty'nin kovulmasına sebep olan &quot;Needles&quot; kim? Hatta Jennifer dolapta iken tanıdığını ifade edip adını söylüyor.Fakat o kadar dikkat etmeme rağmen kim olduğunu bulmadım. Kim bu şahıs arkadaşlar cevap verirmisiniz? ,Positive
bu fiyata bu kaliteyi sundukları için öncelikle teşekkür ederim mouse beklentilerinizi sonuna kadar karşılar tutumu çok rahat tasarımı harika renkleri de bir o kadar güzel 3 çeşit renk var dpi ayarını değiştirirken renklerde değişiyor. ürün iki günde geldi. tek sıkıntı mouse pad i neden mi kenarlarını çok fazla ellememenizi tavsiye ederim üst kısmı soyulabilir zaten masanıza koyduğunuz zaman bir daha kaldırmıyorsunuz ama ne olur ne olmaz aklınızda bulunsun pad in kayganlığı çok güzel ben sonuna kadar memnunum sizede tavsiye ederim bu fiyata böyle bir ürün kaçırmayın derim,Positive
 konu olarak güzel düşünülmüş olmasına rağmen çok sıkıcı bir filmdi.üstelik başroldeki ata demirer olunca insan komik bir film beklerken gülünecek hiç bir sahne olmaması çok garipti.zaten konu itibariylede gülünecek değilde ağlanacak bir durum anlatılıyordu.hayal kırıklığı :( ,Negative
verdiğiniz sözleri tutmadığınızda sinirleniyorum dönek olmayın,Negative
 filme bruce willis ismini görünce gitmeye karar verdim. fakat kesinlikle bir hayal kırıklığıydı.tavsiye etmiyorum hem zaman hem para kaybı. ,Negative
arka ceplere cüzdan vs sığmıyor dar ve küçük. yan cebin ağzı dar. bütün dikişlerde ipler artmış sarkmış şekilde elle koparmaya çalışmayın sökülüyor.,Negative
ürünü buradan epeyce araştırarak kokusundan emin olamadan sipariş verdim.gerçekten kalıcı; ben ağır kokuları kullanamam ve çarpıcı bir parfüm olduğunu da gelen tepkilerden anlamak keyifli:)) tavsiye ediyorum!,Positive
"eşime almıştım, gayet güzel çalışıyor, 2 aydır kullanıyor henüz bir sorun yaşamadık, şarj etme hızı gayet iyi. ürün gayet sağlam ve kaliteli.",Positive
berbatsakin gitmeyinnnn bana bu yaşıma kadar yaşadığım en kötü tatil anısı oldu otelden ağlayarak ayrıldım kendi imkanlarım ile yakınlardaki başka bir oteli buldum ve tatilin   gününde oteli terk ettim tatil budur mika tur aracılığı ile rezervasyon yapmıştım onların destek ve şikayet servisine  telefondan sonra ulaştım sakın mika turla tatile gitmeyin rezervasyon servisleri  gün  saat açık ancak şikayet ve destek servislerine hiç ulaşılamıyor otelin odaları kuş yuvası gibi sakın çocukla gitmeyin sığmazsınız oda için tek kapı kartı veriyorlar iki kişiyseniz birbirinizle yapışık yaşamak zorundasınız birlikte tuvalete gitmeli birlikte plaja gitmelisiniz vs yoksa benim gibi  aylık hamile halinizle yanınızda  yaşında çocuğunuzla kapıda kalıp  derece sıcakta defalarca   metre yürüyüp resepsiyondan kart yenilemeniz gerekiyor siz çocuklar ile uyurken eşiniz kartı olmadığı için odanın kapısını çalıp hepinizi uyandırıyor oda kirli temizlenmiyor isteseniz de restoranda klimalı bölüm sadece    kişilik olduğu için kalan   kişi terleyerek  derecede yemek yiyor personel üzerime araba sürdü otel müdürü kocamın üzerine yürüdü vs daha ne yazıyım tatili yarıda kesip  gün sinirden ağlayarak oteli terk edip başka otele gittim sakin gitmeyin,Negative
"ürün yorumları fena değil diye aldık. kargo da gecikme olunca durumu bildirdim. hemen ilgilendiler. hesabima 20 lira hediye çeki tanımlandı. satıcı arayıp özür diledi. aldığımız cihaz 4 programliydi, o yok deyip ertesi gün 5 programliyi kargoya verdiler. servis geldi kurdu 1 günde. şimdi sessiz sessiz yıkıyor bulaşıkları. işini seven herkese teşekkürler...",Positive
 Offf yok böle bi aşk filmi... ,Negative
ürün fiyatına göre gayet mükemmel iş görüyor. araçta her türlü sarsıntıda kesinlikle düşme olmadı. tavsiye ederim.,Positive
1 aylık dolap. ama gürültülü çalışma yüzünden şuan ya kompresör-motor değişimi yapılacak veyahut bosch ikna edebilirsek dolabı yenisiyle değiştireceğiz. almadan önce iyi düşünün derim,Negative
" hiçde abartıldığı gibi bir film değil,resident evili izleyenler bu filmi hiç izlemesin bile,tamamen zaman kaybı artı gerilim diye birşey yok bile,hiç sinema filmi izlemesem belki yorumlara katılırım. ",Negative
bu kadar ufak bir üründen elde edeceğiniz güç inanın sizi şaşırtacak... alıp denemeden anlamak gerçekten zor. i̇htiyacı olan herkes bu fiata gözü kapalı alabilir kanaatindeyim. saygılar...,Positive
 film tam anlamıyla mükemmel.bu konulara benzer filmlerde bence en iyisi.edward norton ve de niro süper.yine de niro çakallığını gösterip filmin sonunda bombayı patlatuyor.ama edward nortonun bir çok filmini izledim ve bu filmde dedaha iyiydi. ,Positive
fonksiyonel değil ,Negative
"ürün 24 saatte elime ulaştı,kaliteli ve güçlü.. led ışığı var güven veriyor. tavsiye ederim fiyatta gayet iyi piyasaya göre..",Positive
"annem yetmiş yaşında ve her iki kolundan da ameliyatlı olduğundan normal viledanın suyunu sıkamıyordu,sürekli de dert yanıyordu.bu ürünü alıp hediye etmeye karar verdim,görünce memnun oldu.kullandıktan sonra evin temizliğni kolaylıkla yapmaya başladı.",Positive
Bunların dışındakiler çöp,Negative
bir solukta okutuyor. tek kelimeyle müthiş,Positive
 tam anlamıyla yumurta tadında bir film.. isteyen tavadan isteyen rafadan yesin..bir buçuk saat sonunda filmin bittigine kesinlikle inanamadık.. dialogların neredeyse hiç olmadıgı bu filmden açıkçası hiç bişe anlamadık.. ama siz yinede ben anlarım sanat adamıyım diyorsanız size iyi seyirler.. ,Negative
ürünü aldim tertemi̇z ve kurulanmiş lasti̇ğe uyguladim.lasti̇kleri̇ sifir almiş gi̇bi̇ parlatti fakat i̇kl yikamada lasti̇kler eski̇ hali̇ne döndü.yani̇ bu ürün lasti̇kler suya gi̇rmeyecekse güzel ama su gördüğünde özelli̇ği̇i̇ kaybedi̇yor.,Negative
" Her zaman Yavuz Turgul ve Şener Şen ikilisine bayılmışımdır.Çünkü bunların kötü film yapma ihtimali yoktur.Tabi Uğur Yücel'in de öyle.Hikayesi ve anlatımıyla Türk sinemasının efsane filmleri arasında yer edindiğine inanıyorum.Filmin gişedeki başarısı da beni şaşırtmadı desem yalan olur her halde.Çünkü günümüze baktığımızda&quot;Yazı Tura&quot;,&quot;İnşaat&quot;gibi kaliteli Türk filmlerini kimse izlemiyor. ",Positive
hepsiburada.com a teşekkürler ürün 2-3 günde bana ulaştı. ürünü aldığınızda yağını mutlaka koyun fabrikada denemek için az yağ koyuyorlarmış eğer yağ koymadan kullanırsanız hemen arza veriyor. birde    bu makineden çok büyük işler beklemeyin küçük yerler için ideal.,Negative
" acayip bi film.tahminleri boşa çıkarmak için saçma sapan bir son.filmi boşuna izlemişim.hep şimdi bişeyler olacak diye bekledim.film bitti aklımda hiçbişey kalmadı. zaman kaybından başka bişey değil malesef.gıcık oldum yaa. artık çok geç sizin için bişey yapamam diyor. ozaman neye geldin.yazık, bu senaryoyu yazan çocuk olsa bu kadar olmaz ya. yatırılan paraya yazık.dünyanın sonunu böyle getirmeyimi düşünüyorlar yoksa bilemem. 10/0 hatta -1 ",Negative
" keşke arog basarılı oldugu icin izlenme rekoru kırsaydı:( o rekoru ancak merakla beklenen bir flim olmasından insanların filme yoğun ilgi göstermesinden dolayı kırarsa kırar ama hiç birşekilde beklediğim bir film deildi gözümde cok büyütmüşüm cok sıkıldım,filmden çıktığımda bumudur yani dedim...salondada genel tepki buydu ayrıca muhteşemdi çok komikti diyen herkese saygı duymakla beraber şaşırıyorumda:) ",Negative
